num,artist_id,artist_name,artist_mbtags,tempo,key,class
2152,AR1DGSO1187FB59B15,Eddie Turner,,107.053,9.0,5
2153,ARP7DLV1187FB4EF07,Pretty Boy Floyd,,139.947,6.0,10
2154,ARCZ42S1187B98C0D7,DJ Slugo,,160.129,6.0,51
2155,AR83XLX1187B991E33,Chris Rodriguez,,121.101,4.0,53
2156,ARTML781187B9AF080,Neeme Jarvi,conductor,131.118,8.0,11
2157,ARN2C4X1187B9B363C,Jack Off Jill,,177.86599999999999,8.0,34
2158,ARMSL551187FB3F4B0,K's Choice,,171.648,9.0,34
2159,ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,ska,0.0,0.0,12
2160,ARKKYQD11F4C83D170,NAZCA PERU,,147.734,4.0,31
2161,ARHWRBR119B8669309,Hatesex,,126.955,1.0,43
2162,ARCT5P61187FB3D950,The Impressions,rock and indie,116.12200000000001,7.0,37
2163,ARMTXSP1187B990581,Sheila Walsh,,88.012,7.0,48
2164,AR5LE4K1187FB4C3BE,John Hiatt,classic pop and rock,181.355,9.0,27
2165,ARH0Z131187B9B69E9,Kool Moe Dee,hip hop,107.905,5.0,31
2166,ARB5S4L1187FB4AD20,Carlos Ponce,,84.631,1.0,52
2167,AR323JD1187FB483D0,Solomon,,90.98700000000001,7.0,45
2168,ARWLJLY1187B9AD881,Desert Dwellers,,86.675,10.0,33
2169,AR9OTFC11C8A415220,D.A.D.,,148.856,2.0,2
2170,ARDPTGD1187B9AD361,Brand X,fusion,158.578,2.0,2
2171,ARTDQRC1187FB4EFD4,Black Eyed Peas,pop and chart,107.199,6.0,11
2172,AR8FMEN1187FB4A657,Lizzy Borden,,115.41799999999999,10.0,57
2173,ARXGICZ1187FB444DD,The Merry Macs,,118.096,3.0,21
2174,ARGS67J1187FB3FC1A,Righteous Brothers,,103.225,3.0,46
2175,AROJ4RQ1187FB50102,Pinch feat. Rudey Lee,production music,139.959,2.0,16
2176,ARD7TVE1187B99BFB1,Casual,,85.652,4.0,54
2177,ARUHYH21187B98BA89,The Tragically Hip,,165.22400000000002,4.0,0
2178,AREXX3T1187B989950,Scott Krippayne,,59.17,5.0,54
2179,ARXPPEY1187FB51DF4,Michael Jackson,pop,111.132,10.0,33
2180,ARPNDSH1187B9B942F,Sui Generis,,109.305,9.0,26
2181,ARPTHEV123E29C17B3,Flowin Immo et Les Freaqz,,51.714,4.0,22
2182,AR3USQW1187FB4A90D,Bebo Norman,contemporary christian,144.02200000000002,1.0,8
2183,ARKQ6QN1187B9B016D,Photek,jungle,105.085,2.0,46
2184,ARUK0W21187B995456,Isabel Pantoja,,128.502,4.0,0
2185,ARNR58F1187FB52FA9,BigElf,,120.07,10.0,6
2186,ARWGY6U1187B98B228,Orquesta Sublime,,208.737,7.0,30
2187,ARYN2M61187B995BD6,Juanes,espaA+-ol,196.106,10.0,29
2188,AR6IJJ41187B98C872,Bobby Pulido,,199.826,2.0,14
2189,AROI96Z1187B9A5304,Mish Mash,,126.785,9.0,6
2190,AREDCT51187B9A6DA6,Alex Fong,chinese,162.987,7.0,51
2191,ARM4J201187B9B8B3B,Gustavo Santaolalla,south american,150.028,10.0,3
2192,ARNLOIO11F4C841019,Isaacs,,103.694,6.0,48
2193,ARYGSFW1187FB519B1,Mike And The Mechanics,,97.882,5.0,23
2194,ARKQN8X1187B99221C,Joe Rogan,,83.99,4.0,22
2195,ARHKQGH1187B9A4DB4,In Extremo,german,110.133,2.0,46
2196,ARP72BU1187B99CD9A,Who Made Who,,137.924,4.0,44
2197,ARLQ5EV1187FB4491D,Don Francisco,,103.584,7.0,48
2198,ARJ5FD21187FB43F12,Mavado,hip hop rnb and dance hall,125.348,7.0,41
2199,AR25LGJ1187B9B2492,Doug Sahm Tex Mex Trip,,140.945,4.0,47
2200,ARGYHUI1187B9AC2A5,Hanoi Rocks,classic pop and rock,126.105,4.0,31
2201,ARWGY6U1187B98B228,Orquesta Sublime,,134.923,7.0,49
2202,AR2WUJP1187B99364C,Nicola Fasano feat. Paula B.,,84.03200000000001,9.0,50
2203,AREBSCJ1241B9C7BDF,Staatskapelle Dresden/Herbert Blomstedt,,100.005,7.0,9
2204,ARRSNAA11F50C49717,Ocho y Media,,62.78,9.0,26
2205,AR3TG3X1187FB4D577,Atari Teenage Riot,digital hardcore,114.037,10.0,57
2206,ARX9YIP1187B98A656,RUN-DMC,hip-hop,96.686,1.0,38
2207,ARDW74M1187B98DA34,Bill & Gloria Gaither,,40.27,3.0,60
2208,AR2H1J41187FB5C640,Danny Elfman,american,99.98700000000001,7.0,45
2209,AR243ZT1187B9A98D2,Otis Spann,,115.38,5.0,7
2210,ARFUSID1241B9C9462,Daniela DessA!,,89.978,10.0,58
2211,AR4MCB01187B98BF5C,Atman,,91.007,1.0,39
2212,ARTHWIZ1187FB4258D,Frank Ifield,uk,101.335,6.0,24
2213,AR0QL3J1187FB3748E,Clara Nunes,,104.709,10.0,50
2214,AR0B8CT1187B9B2CF3,Fyah Blaze,,121.40700000000001,1.0,8
2215,ARDE7I31187FB43352,Gonzalo Rubalcaba,,72.071,3.0,60
2216,ARYF20K1187B9B76BD,George Lopez,,83.883,5.0,23
2217,ARMB95F1187B9B5B93,Cam'Ron / Juelz Santana,hip hop rnb and dance hall,110.57,2.0,42
2218,ARGXXNS1187FB4BAA4,Minipop,,160.05100000000002,2.0,2
2219,AREUYDJ1187B9BA040,Krystof,czech,105.15700000000001,0.0,18
2220,AR2BBHS1187FB4AE06,Jeff Beck Group,,159.415,0.0,8
2221,ARL62M311C8A4213F2,Katie Armiger,,155.92600000000002,4.0,13
2222,AR7KA5V1187FB44E6B,The Del McCoury Band,folk,104.79,10.0,57
2223,ARENLSD1241B9C71B9,Mack and Jamie,,76.125,6.0,9
2224,ART97VL1187FB3BD45,F4,,135.064,2.0,19
2225,ARWV4FQ11C8A42ABCE,Dhamika,,66.691,0.0,38
2226,ARTYGL51187B98F9D3,K.T. Oslin,,192.02700000000002,9.0,29
2227,ARPH0O91187B99706D,Taste,,161.529,9.0,34
2228,AR2O3B51187B98CD94,Cece Winans,,124.33200000000001,0.0,8
2229,AR1IY3B1187B98B384,Joanna Connor,,86.475,7.0,45
2230,ARISHTQ1187FB3E6F0,Ben E. King,classic pop and rock,208.338,4.0,13
2231,ARANIJI11F4C83EFD2,Toots & The Maytals,reggae,115.75,5.0,53
2232,ARO08R311C8A414C15,The LeRoi Brothers,,121.666,4.0,44
2233,ARI8GY11187B988DF4,Hemdale,,122.678,10.0,3
2234,AREOGMA1187B9908EF,Hot Tuna,folk,116.806,2.0,2
2235,AR2AGLK1187B9AAAD0,Year Long Disaster,,166.025,9.0,27
2236,AR41B9G1187B990D63,Sam Fan Thomas,,135.458,7.0,17
2237,AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,,53.672,10.0,50
2238,AR9OLFX1187B9A5762,Bob Wills,,86.197,0.0,52
2239,ARPAAPH1187FB3601B,Bacilos,,156.002,10.0,6
2240,ARGY96L1187FB410ED,Jimmy McGriff,,105.509,10.0,40
2241,AR9YI7H1187B9960E3,Dobet GnahorA(c),,142.782,1.0,59
2242,ARVHJV91187B9B7C91,Terminal 11 feat. b.b0Nd,,127.355,1.0,4
2243,ARGKWSI11F50C488CC,Smidi Beats,,139.167,3.0,2
2244,AR8J63I119B8668504,Red I Flight,,92.439,6.0,37
2245,ARVD9M11187FB49291,Headhunter,,173.985,7.0,30
2246,ARO4H5M1187FB4384D,Adrenaline,,146.879,0.0,28
2247,ARNSTES1187FB4FC9B,Shinehead,,140.281,10.0,6
2248,AR6PMJQ1187B9B9655,3 Steps Ahead,,74.551,9.0,50
2249,AR2XI6G1187B9AE7DA,Fat Joe,hip hop rnb and dance hall,159.499,1.0,14
2250,ARLNSD41187FB4D9A0,Sergio Franchi,,90.098,2.0,46
2251,AROGAPH1187B98CF9C,BA(c)nabar,french,100.31200000000001,2.0,42
2252,ARYZ1NG1187FB3FD40,Cool cavemen,,90.26700000000001,0.0,38
2253,ARJDMBO1187B9AD118,Johnny Osbourne,,85.714,4.0,22
2254,AR2NJG71187FB5203E,Roni Size,bristol,87.618,1.0,39
2255,ARHINI31187B995C1D,Singing Melody Feat. Robyn,,97.289,3.0,46
2256,ARDCQM61187B9951CE,Sneaky Sound System,house,145.032,10.0,15
2257,ARELFAE1187FB40D0A,Bally Sagoo,uk,96.04299999999999,6.0,9
2258,ARMWXUE1187B9B9D3D,Los Titanes,,103.54799999999999,2.0,42
2259,ARD842G1187B997376,Blue Rodeo,canadian,121.795,7.0,51
2260,ARDUJZJ1252CCFA253,Whitney Cummings,,106.41,6.0,9
2261,ARUG6DV1187B992475,Willie Clayton,,141.99200000000002,6.0,11
2262,ARZCXO91187FB53708,Justin,,79.098,1.0,38
2263,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,seen live,158.404,7.0,10
2264,ARFLBJQ1187B9B928D,Nando Lauria,,106.65799999999999,10.0,15
2265,AR7JPF81187B988D23,Charlie McCoy,,136.208,4.0,53
2266,ARL7K851187B99ACD2,Andy Andy,,88.57799999999999,10.0,40
2267,AR1W3MA1187B99E6D8,Danny Wright,,111.54899999999999,2.0,39
2268,AR7TTCH1187FB3F95C,Leon Russel,,91.289,9.0,50
2269,AR022JO1187B99587B,Ross,production music,135.826,10.0,5
2270,ARBPRTL11F4C83CB05,Oak Ridge Boys,,65.57300000000001,6.0,9
2271,ARIQD5J1187B98D8DC,Kerson,,125.037,10.0,3
2272,AR3THYK1187B999F1F,JoAPSo Gilberto / Gilberto Gil / Caetano Veloso,brazilian,113.515,0.0,8
2273,ARZRTZT124549A402A,Army of the Pharoahs,,92.236,10.0,33
2274,ARHXWB01187B9A205C,Jean Gabin,,88.915,7.0,9
2275,AR6XZ861187FB4CECD,The Beatles,british,112.361,6.0,45
2276,ARTZMXB1187B990A55,Streetwize,,93.001,4.0,23
2277,ARNSAEA1187B9B908E,Cheo Feliciano,salsa,165.34599999999998,3.0,16
2278,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,classic pop and rock,130.335,5.0,0
2279,AR4MCB01187B98BF5C,Atman,,118.05799999999999,9.0,5
2280,ARIQZ2V1187B98E546,A-Studio,,127.574,1.0,43
2281,ARFAKQ01187B990163,Georges Delerue,french,178.63,6.0,35
2282,ARAEXD61187B9B7543,Bellatrax feat. Tina Cousins,,128.006,6.0,51
2283,ARP4QQS1187B998E46,Forensics,,145.52100000000002,6.0,10
2284,AROSI8L1187B9ACD43,Ice Cube,political rap,99.095,5.0,22
2285,ARH1UTX1187FB50CAA,Bobby Capo,,77.788,9.0,40
2286,ARFLHWV1187FB4E77F,Sandy Posey,,120.92,4.0,31
2287,AROSI8L1187B9ACD43,Ice Cube,political rap,87.102,6.0,48
2288,ARPMJGA11F4C83BDFE,US Coast Guard Band,,120.31700000000001,10.0,6
2289,ARFCOGY1187FB454B4,The Winans,,139.224,0.0,43
2290,ARY1QJF1187B98EF3F,Kathleen Madigan,,79.952,8.0,24
2291,ARN3O411187FB4D859,Stephan Micus,german,82.581,8.0,48
2292,ARRRVMG1187FB532AC,Radney Foster,,140.595,0.0,28
2293,AR9YS621187FB5AC07,The Clark Sisters,,108.584,7.0,37
2294,ARL1QL91187B994B08,A Challenge Of Honour,,120.059,9.0,3
2295,ARXB7B21187B98BEF0,Marisela,latin,84.81,2.0,21
2296,ARPOQKS1187B988FE2,Ed Calle,,116.03399999999999,5.0,44
2297,ARTPVDV1187B9A61F1,Johnny Keating & All Stars,,118.617,10.0,6
2298,AROG07L1187FB4C826,Boards of Canada,electronic,100.01299999999999,7.0,48
2299,AR06IFV1187B9977EC,MU330,,126.274,0.0,8
2300,ARIWB161187B9AA1D5,Simon & Garfunkel,folk,149.9,4.0,31
2301,ARYT3BY1187B98C20E,Ed Ames,,134.56,0.0,4
2302,ARL5BEN1187B98E4D9,Jah Cure,hip hop rnb and dance hall,85.73100000000001,5.0,22
2303,ARPAAHK1187B9ABB00,Nickelback,rock,161.909,10.0,6
2304,ARKON4P1187B98B291,Ron Goodwin,production music,61.409,7.0,48
2305,ARB78VW1187B98F81C,George Nooks,,149.827,7.0,51
2306,ARXZP9T1187FB4565D,Willie Clancy,,145.635,2.0,19
2307,ARO0QD41187FB3AB0A,Keb' Mo',classic pop and rock,88.74600000000001,7.0,48
2308,ARJXULI11F4C83C865,Bela Fleck And The Flecktones,,227.48,5.0,13
2309,AR65OLD1187FB5C103,P.o.d,,128.961,2.0,32
2310,AR1DC0611A348EFB30,Statues,,107.89200000000001,0.0,8
2311,AREWQSE1187B9AEC6C,The Jackson Southernaires,,129.034,7.0,41
2312,AR7KA5V1187FB44E6B,The Del McCoury Band,folk,170.079,0.0,59
2313,ARBQ5TQ1187B992B8A,Vivian,,105.00399999999999,5.0,54
2314,ARQUMH41187B9AF699,Linkin Park,rap rock,103.12899999999999,3.0,42
2315,ARDUJZJ1252CCFA253,Whitney Cummings,,145.562,10.0,15
2316,ARGIABO1187FB4B3B5,Ronnie Milsap,,113.86,2.0,46
2317,ARJA1841187FB3A029,David Bowie,british,121.84200000000001,10.0,3
2318,AR8RXRI1187FB4104B,The Roots,,94.819,1.0,52
2319,ART35UC1187FB4CC25,The Flies,classic pop and rock,95.051,5.0,23
2320,ARSQDUN1187B98D7D7,EPMD,hip hop,173.423,6.0,30
2321,AR00LNI1187FB444A5,Bruce BecVar,,45.43,0.0,52
2322,AR7GUNF1187B990CCF,Between The Buried And Me,metal,179.40599999999998,1.0,59
2323,ARQ6DNW1187FB4DF1D,Deborah Coleman,,127.12200000000001,5.0,44
2324,ARB4ZRM1187B993147,Dark Fortress,melodic black metal,127.81700000000001,3.0,2
2325,ARL47TY11C8A416938,Time Factory,,89.335,1.0,61
2326,ARMT23H1187B995083,Emilio,,198.118,10.0,34
2327,ARN03F71187FB4E3F4,Ayo,soul and reggae,182.705,7.0,35
2328,ART6QCS1187FB40CBD,Los AutA(c)nticos Decadentes,,121.834,7.0,11
2329,AR8W8DN1187FB35ED0,The Germs,los angeles,64.259,9.0,58
2330,ARPINYO12454A2E4AB,Deathstar,,142.253,6.0,10
2331,ARIRBO11187FB4B219,Donna The Buffalo,folk,130.545,5.0,31
2332,ARZL6CE1187FB3F264,Mindy McCready,,88.94200000000001,9.0,33
2333,ART70HI1187B9A37BC,Elmore James,blues,172.9,5.0,0
2334,ARMBTFC1187FB56343,Korn,american,210.69099999999997,9.0,34
2335,ARYCP7D1187B99516B,Pat Travers,canadian,114.083,1.0,4
2336,AR4WS1U1187FB5B02E,Bobby Russell,,137.959,7.0,17
2337,ARSK4D11187B9BA046,Lisa Lisa & Cult Jam (featuring Full Force),,107.944,6.0,11
2338,ARBAUDK1187FB3BD7F,Sugarman Three,,135.525,5.0,53
2339,AR035N21187FB3938E,BT,trance,136.89700000000002,10.0,5
2340,ARDPZFB1187B9A91C3,Gisele MacKenzie,,121.07799999999999,7.0,51
2341,ARBYBBY11F4C8458A8,Faking David,,107.303,2.0,60
2342,ARSPQ0H1187B999944,Eric Burdon,classic pop and rock,148.142,6.0,11
2343,AR26XQ61187FB36CF3,Geggy Tah,,103.046,8.0,45
2344,ARB06Z71187B99049A,Seamus Egan,folk,61.82,2.0,60
2345,AR1ZZOW1187B99BA84,Bumblefoot,production music,98.78399999999999,2.0,39
2346,ARNEL2O1187FB4421A,Bukka White,,107.081,6.0,48
2347,ARDI88R1187B98DAB2,Foxy Brown / Total,,97.14299999999999,8.0,37
2348,ARWPHDF1242077F0B8,:Blacks On :Blondes,,124.969,10.0,55
2349,AR2W4T81187FB410A7,David Gilmour Featuring Richard Wright,british,138.43,2.0,32
2350,AR3WMW01187B9921F7,Schizoid,,175.127,7.0,1
2351,ARE8GLF1187FB52532,Red Hot Chili Peppers,alternative rock,88.57,0.0,18
2352,AR3FOK11187FB3F4EE,Seven Mary Three,,77.885,9.0,50
2353,ARKEZNY1187B9B7F6C,Irini Merkouri,greek,160.001,0.0,43
2354,AROUOZZ1187B9ABE51,Willie Bobo,,113.552,0.0,36
2355,AR2D0XK1187B98EC4A,Johnny Pearson,english,107.93,8.0,5
2356,ARV38Z81187B98E608,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,ireland,111.506,7.0,11
2357,ARCRR5X1187FB3BD4A,Elva Hsiao,taiwanese,135.778,1.0,18
2358,ARE2XN81187B98BB83,Alexis HK,,160.066,10.0,20
2359,ARLLUSZ1187B98ACDC,Tha Liks featuring King T,,89.311,1.0,61
2360,ARZHXR61187FB3D065,The Family Stand,,122.691,9.0,55
2361,AR4UJ7O1187B994010,Buddy Johnson,,67.176,1.0,52
2362,ARNTTHK1187B98FF64,Andy & Lucas,,143.855,1.0,28
2363,ARW0Z9V1187B9A0699,Peter Tosh,reggae,92.64299999999999,10.0,33
2364,ARDK0551187FB5AC48,Blind Willie Johnson,,164.641,5.0,25
2365,AREW7CO1187B9A1B0D,Onesidezero,,86.844,10.0,58
2366,ARS4KT21187B9B9438,Fito Paez,,124.98899999999999,4.0,44
2367,AR35YUO1187B9AD83E,Wet Wet Wet,uk,93.156,2.0,39
2368,ARUNHZF122988ED7DA,Lou Reid & Carolina,,109.696,4.0,23
2369,ARDD1RC1187B9B52B4,Jacob Young,jazz and blues,77.635,5.0,54
2370,AREOREU1187B99AACD,Rhian Sheehan,,98.99799999999999,5.0,54
2371,ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,,110.98,4.0,53
2372,AR8QHU51187B9A3341,Leo Ku,cantonese,110.007,4.0,53
2373,ARKKTIY11F4C845817,Chris Vickery,,141.868,0.0,43
2374,ARJNOOU11F4C845A6A,Riviera Regime,,93.03,2.0,46
2375,ARTL6FB1187FB4EAA7,Kool Keith,us,181.208,9.0,29
2376,ARRH63Y1187FB47783,Kanye West / Adam Levine,hip-hop,95.098,6.0,48
2377,AR78ZID1187B9B31ED,Mikey Dread,classic pop and rock,132.088,6.0,17
2378,ARRWQW61187FB5B301,Lou Ann Barton,,87.485,3.0,42
2379,AREOREU1187B99AACD,Rhian Sheehan,,42.782,1.0,12
2380,AROIHOI122988FEB8E,Mario Rosenstock,,84.87100000000001,0.0,36
2381,ARAMIDF1187FB3D8D4,Alejandro Lerner,,140.186,9.0,57
2382,AREE69X1187FB438D6,Cannon's Jug Stompers,,95.227,2.0,46
2383,ARY4N501187B9A5DE9,The Ghost Of Lemora,,136.89,10.0,55
2384,AR2RVGR1187B9B3219,Robin Frederick,,119.727,3.0,32
2385,ARGQANQ11F50C4769E,Y&T,,170.773,6.0,35
2386,ARNCOPS1187FB5A086,Dolores Keane,,114.09299999999999,9.0,6
2387,ARVF2AD1187FB47580,Rev. Timothy Wright,,208.51,1.0,62
2388,AR6BUYW1187B98E221,Earl Hooker,blues,94.1,2.0,39
2389,ARKJKVO1187FB49D0A,"\MichA\""\""le Bernard\""""",,83.116,2.0,46
2390,ARVGPOM1187FB55737,Billy Butler,,113.204,4.0,23
2391,ARPDVPJ1187B9ADBE9,Usher,hip hop rnb and dance hall,90.199,1.0,36
2392,ARAZCWP129462A97F1,Bob Marley,reggae,101.12100000000001,10.0,58
2393,ARWQGYW11F4C846BF2,Yodi's,,84.67200000000001,6.0,24
2394,AR7AA2D1187B98B415,Shade Sheist / DJ Vice / DJ Echo / Damizza,,180.005,6.0,1
2395,AR72THZ1187B9974EF,Andy Russell,,36.773,7.0,45
2396,ARODP5P1187FB40142,Eddie Cano,,126.029,0.0,28
2397,AR6892W1187B9AC71B,Placebo,alternative rock,78.245,6.0,45
2398,ARU2JAB1187FB50C72,David Meece,,162.995,7.0,30
2399,AR4WHYC1187B9896E7,A Tribe Called Quest,alternative hip-hop,102.829,2.0,39
2400,ARF2EHS1187B994F4E,Kings Of Leon,american,127.006,10.0,15
2401,ARVKAWO11F50C47C9A,Pentangle,,121.884,4.0,23
2402,ARIP54S1187FB53259,Jaime Urrutia,,72.91,2.0,46
2403,ARO3XZQ1187FB39351,Cobra Killer,,86.96,3.0,42
2404,ARM9QAE1187B9AF687,Shaman,,138.001,9.0,3
2405,AR7I3G21187B98B4A2,Nicholas,,180.87400000000002,9.0,27
2406,ARTDBI61187FB48479,Marvin Sapp,,97.022,9.0,26
2407,ARFEU2G1187FB54B2F,Tel Basta,,120.34899999999999,9.0,15
2408,ARNLO5S1187B9B80CC,Van Halen,classic pop and rock,184.012,1.0,56
2409,ARHPPJK1187B9AC897,Teenage Fanclub,rock and indie,127.811,8.0,41
2410,ARWXJTT1187FB509FD,Epidemic,,129.333,2.0,21
2411,ARB4ZRM1187B993147,Dark Fortress,melodic black metal,115.37,1.0,18
2412,AR1DGSO1187FB59B15,Eddie Turner,,91.084,2.0,39
2413,AR2PT4M1187FB55B1A,Los Chichos,,152.857,5.0,47
2414,ARJSGPI1241B9C8855,Birmingham Jubilee Singers,,81.64699999999999,10.0,40
2415,ARQGYP71187FB44566,Jimmy Wakely,,88.314,0.0,36
2416,ARDIKTV11F43A69FA4,Deodato,,113.52,10.0,15
2417,ARKFYS91187B98E58F,Jeff & Sheri Easter,,156.139,9.0,3
2418,AR32JLC1187B9946AF,X-Raided,,84.973,7.0,45
2419,ARNNC731187FB55D14,Kary Ng,hong kong,90.139,6.0,48
2420,AR2BBHS1187FB4AE06,Jeff Beck Group,,98.087,2.0,39
2421,ARXK4ZA1187B99753A,Malina,,153.998,10.0,55
2422,ARX99U51187B991481,Mista,,169.722,1.0,62
2423,ARB9WJ11187B98BF17,Steve Smith,,159.621,7.0,51
2424,ARIRD6J1187FB5A98C,Sugar Minott,,154.585,10.0,3
2425,ARI3W3K1187FB49E6F,Cedric Gervais Featuring Caroline,,84.676,6.0,9
2426,ARI945I1187FB4CC22,The King Sisters & Alvino Rey,,100.72,4.0,31
2427,AR6UVLC1187B9B4D4C,Suzi Quatro,classic pop and rock,168.165,4.0,47
2428,AR3OYPP1187B9952E3,Humanzi,,186.141,7.0,1
2429,ARTTIRC12086C121DC,Gene Latter,,86.949,4.0,23
2430,AR7SVRP1187FB55875,Billy May & His Orchestra,,64.79,1.0,52
2431,ARF2EHS1187B994F4E,Kings Of Leon,american,125.875,7.0,41
2432,ARS8KBY1187FB4BC7E,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,,174.762,10.0,29
2433,AR3U3G01187FB58BA7,Christie Hennessy,,126.488,9.0,5
2434,AR695PK1187B996E35,The Jeremy Spencer Band,,116.137,4.0,53
2435,ARLR9U31187B9A71AD,The Stooges,classic pop and rock,100.353,10.0,40
2436,AR126G61187B9B88A6,Candy Lo,mandarin,235.903,0.0,14
2437,ARDK87R1187B98D51C,Flamin' Groovies,rock and indie,235.405,4.0,25
2438,ARSDSMG1187B98CB59,Eddie Cantor,,122.887,5.0,44
2439,ARPB4TX1187B98DDEA,Marga Gomez,,104.618,6.0,48
2440,ARXKXC71187B99AA0E,Roberto Roena,,126.291,1.0,4
2441,AR1VCLT1187FB4C8AC,Tum Tum [DJ Drop Mix],,159.252,5.0,47
2442,ARW1DRV1187FB40261,Rocio Jurado,,159.026,9.0,55
2443,ARZMFXN11F50C476D0,Salieri,,86.55,4.0,23
2444,ARYQ8281187FB58C34,Royal S,,92.969,2.0,21
2445,AR9E43L1187FB566FA,Steve Chou,chinese,131.889,6.0,51
2446,ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,,162.987,8.0,30
2447,ARQ0BZY1187B99F093,Everyday Sunday,,151.844,1.0,28
2448,ARG3UX61187B9AC05A,D.O.W.N.,metal,109.65899999999999,1.0,18
2449,ARKJHKX1187FB5AEE5,Buckwheat Zydeco,,124.57700000000001,6.0,10
2450,ARMWZF41187FB387F9,Charley Pride,country,100.89299999999999,0.0,36
2451,ARIK8T31187B9A4D4F,Louis Prima & Keely Smith,,116.596,3.0,46
2452,ARP06GY1187B98B0F0,Yami Bolo,,166.74900000000002,6.0,10
2453,ARDQ9AP1187B9BA3F6,Killswitch Engage,amA(c)ricain,104.939,8.0,37
2454,AR2PNSZ1187B9AF0A4,Pardesi,,202.03599999999997,0.0,14
2455,AR4GP451187FB3F2BB,Andy Griffith,,96.052,6.0,45
2456,ARJ0FG21187B99F7C4,Crazy Girl,,91.99700000000001,8.0,41
2457,ARVEJ9M1187FB4DC44,Les Ogres De Barback,,148.63299999999998,10.0,55
2458,AR5GLIU1187FB4638A,Memphis Jug Band,,97.75399999999999,10.0,50
2459,AR6C8EJ1187FB3F473,Nelson Ned,,156.029,2.0,32
2460,ARXFY0N11C8A423D05,Juan Farcik,,130.007,1.0,4
2461,ARKA2YS1187B9A4060,"\MichA\""\""le Arnaud\""""",french,61.994,9.0,40
2462,AR49A9P1187FB3BBBF,Saigon Kick,,110.48700000000001,0.0,8
2463,ARRS5961187B99F9DE,Nicho Hinojosa,,159.036,2.0,19
2464,AR0JPOG1187FB37383,Lyrics Born,,174.293,10.0,27
2465,ARVAE6W1187FB3CAF3,The Refreshments,,191.43599999999998,7.0,30
2466,ARXPPEY1187FB51DF4,Michael Jackson,pop,110.28,1.0,4
2467,AR32JLC1187B9946AF,X-Raided,,178.93400000000003,10.0,27
2468,ARSVRVA1187B99228A,The Nelons,,107.779,10.0,26
2469,ARGBGC71187FB3DD0B,DJ Nasty,,100.01299999999999,1.0,61
2470,AR1RMYB1187FB5A59E,Incubus,alternative metal,107.92200000000001,9.0,5
2471,ARALUUG1187FB58696,Irma Thomas,classic pop and rock,183.882,5.0,25
2472,ARUKJUP12086C14589,RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,,77.235,10.0,33
2473,ARNNQ9E1187FB3C82F,Sizzla,soul and reggae,131.868,5.0,44
2474,ARLTWXK1187FB5A3F8,King Curtis with Jack Dupree,,158.121,5.0,13
2475,ARIR1PS1187B9AFFFA,Omni,,240.263,10.0,20
2476,ARHTHC01187B9B6D2A,Michael McDonald,,128.835,7.0,41
2477,ARK7ZPW1187B99C170,Orchestra e Coro del Palacio de Bellas Artes Di CittA! del Messico_ Oliviero De Fabritiis_ Maria Call,greek,114.40700000000001,7.0,41
2478,AREW0021187B9AF8F9,Giuseppi Logan,,104.23100000000001,7.0,9
2479,AR3O0021187B999BC8,Radio Moscow,,163.08700000000002,0.0,14
2480,ARW1DZQ1187B9A18E0,Vusi Mahlasela,folk,120.024,2.0,21
2481,AR4W5GR1187FB51F7E,Alacranes Musical,mexican,168.144,0.0,14
2482,AR11NP91187B9901B4,The Roches,folk,131.84,2.0,32
2483,ARGNGRI11E2835D567,Tam Tam Go!,spanish,133.45,6.0,41
2484,AR5ZJLK1187B9B3A8E,John D. Loudermilk,,133.582,0.0,8
2485,ARSYHZ21187B99F5F5,Tina Ann,,135.037,9.0,6
2486,AR1ZKBE1187FB53629,Kraftwerk,german,132.026,3.0,32
2487,ARMIQRB12298900AFB,Conjunto Mar Azul,,97.667,9.0,40
2488,AR8BMEQ1187B9B4214,Pumpkin Buzzard,,87.406,10.0,50
2489,AR6J3X81187FB59A7B,Margaret Becker,,141.72899999999998,7.0,17
2490,ARZS5VW1187FB567E8,William Orbit,uk,146.389,0.0,4
2491,ARKON4P1187B98B291,Ron Goodwin,production music,71.22800000000001,10.0,40
2492,ARUTP601187FB388AC,The Elders,,146.053,7.0,11
2493,ARIKFQP1187B99A246,Stille Volk,,149.971,5.0,31
2494,ART97VL1187FB3BD45,F-4,,126.934,5.0,44
2495,AR0WAW61187B98B7D7,Doug MacLeod,,85.56,2.0,39
2496,ARD2HR71187B99548F,Jimmy Hughes,,122.152,4.0,53
2497,ARHDQMJ11F50C4F61E,Emotion Code,,119.53399999999999,10.0,3
2498,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,jazz and blues,122.546,8.0,11
2499,AR3KGPQ1187FB53C84,L7,american,85.82,2.0,39
2500,ARWQ2DR1187B98FF28,Ma Rainey,,103.054,10.0,33
